Reset #,Start Time,Start Tick,Total,Active,Wait,Load,Reset,Cycle,Fail,LastZone,Electrum,Combining to z281 following by Casino,Jumping 15&10z/J,Reset at z1345,Using 566 stacks (stacking 432 w/TS)
1299141,2026-07-02T14:45:54,182551078,22609,16062,6547,0,6547,1,False,1345,920,
1299142,2026-07-02T14:46:16,182573687,51125,43609,7516,391,7125,2,False,1345,920,7547,Casino{z281 T=4746 R=2 SB=72},21594,Online{z626 Tar=432 Gen=360},448,3369
1299143,2026-07-02T14:47:08,182624812,49188,41781,7407,297,7110,3,False,1345,920,5094,Casino{z281 T=2407 R=0 SB=0},19688,Online{z626 Tar=430 Gen=430},441,3635
1299144,2026-07-02T14:47:57,182674000,52859,45375,7484,328,7156,4,False,1345,920,7421,Casino{z281 T=4404 R=1 SB=0},22203,Online{z626 Tar=432 Gen=432},437,3771
1299145,2026-07-02T14:48:50,182726859,51219,43687,7532,344,7188,5,False,1345,920,5312,Casino{z281 T=2171 R=0 SB=0},20500,Online{z626 Tar=432 Gen=432},434,3766
1299146,2026-07-02T14:49:41,182778078,50547,43172,7375,328,7047,6,False,1345,920,5109,Casino{z281 T=2040 R=0 SB=0},20000,Online{z626 Tar=432 Gen=432},433,3574
